"Notes"	"Year"	"Year Code"	"Division"	"Division Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"2004"	"2004"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	520	2522389	20.6
	"2004"	"2004"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	878	2573904	34.1
	"2004"	"2004"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1222	2302844	53.1
	"2004"	"2004"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	1976	2357402	83.8
	"2004"	"2004"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	2890	2313195	124.9
	"2004"	"2004"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	5386	2529916	212.9
	"2004"	"2004"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	8484	2405951	352.6
	"2004"	"2004"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	11728	2096636	559.4
	"2004"	"2004"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	15099	1754974	860.4
	"2004"	"2004"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	16798	1333603	1259.6
	"2004"	"2004"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	19113	1059329	1804.3
	"2004"	"2004"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	18633	881956	2112.7
	"2004"	"2004"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	17771	721538	2462.9
	"2004"	"2004"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	12924	512299	2522.7
	"2004"	"2004"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	9764	406535	2401.8
	"2004"	"2004"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	89	306632	29.0
	"2004"	"2004"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	260	1180162	22.0
	"2004"	"2004"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	158	1380204	11.4
	"2004"	"2004"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	181	1466085	12.3
	"2004"	"2004"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	316	1458599	21.7
	"2004"	"2004"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	541	1506035	35.9
	"2004"	"2004"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	758	1379653	54.9
	"2004"	"2004"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1146	1376138	83.3
	"2004"	"2004"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	1620	1334015	121.4
	"2004"	"2004"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	2762	1468866	188.0
	"2004"	"2004"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4594	1420527	323.4
	"2004"	"2004"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	6498	1283839	506.1
	"2004"	"2004"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	8685	1084387	800.9
	"2004"	"2004"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	9980	836628	1192.9
	"2004"	"2004"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	11128	662357	1680.1
	"2004"	"2004"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	11021	548538	2009.2
	"2004"	"2004"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	10208	448292	2277.1
	"2004"	"2004"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	7608	321108	2369.3
	"2004"	"2004"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	5567	247879	2245.9
	"2004"	"2004"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	173	674778	25.6
	"2004"	"2004"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	619	2623588	23.6
	"2004"	"2004"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	394	3242628	12.2
	"2004"	"2004"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	467	3636092	12.8
	"2004"	"2004"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	771	3446518	22.4
	"2004"	"2004"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1193	3475662	34.3
	"2004"	"2004"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	1684	3318963	50.7
	"2004"	"2004"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	2832	3453637	82.0
	"2004"	"2004"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4349	3497757	124.3
	"2004"	"2004"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7481	3700280	202.2
	"2004"	"2004"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	11753	3500032	335.8
	"2004"	"2004"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	16516	3099870	532.8
	"2004"	"2004"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	20965	2564428	817.5
	"2004"	"2004"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	23106	1864846	1239.0
	"2004"	"2004"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	25031	1436952	1742.0
	"2004"	"2004"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	25262	1208628	2090.1
	"2004"	"2004"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	25105	1049869	2391.3
	"2004"	"2004"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	20422	806721	2531.5
	"2004"	"2004"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	16081	654290	2457.8
	"2005"	"2005"	"New England"	"CENS-D1"	"< 1 year"	"1"	39	161911	24.1
	"2005"	"2005"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	160	667891	24.0
	"2005"	"2005"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	90	872792	10.3
	"2005"	"2005"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	145	974924	14.9
	"2005"	"2005"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	253	1029430	24.6
	"2005"	"2005"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	373	928386	40.2
	"2005"	"2005"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	569	841964	67.6
	"2005"	"2005"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	927	890678	104.1
	"2005"	"2005"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1579	1037174	152.2
	"2005"	"2005"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2863	1168277	245.1
	"2005"	"2005"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	4600	1154866	398.3
	"2005"	"2005"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	6428	1023460	628.1
	"2005"	"2005"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	8467	899607	941.2
	"2005"	"2005"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	9184	661324	1388.7
	"2005"	"2005"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	9609	489509	1963.0
	"2005"	"2005"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	10027	426569	2350.6
	"2005"	"2005"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	10193	392665	2595.9
	"2005"	"2005"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	8365	311373	2686.5
	"2005"	"2005"	"New England"	"CENS-D1"	"85+ years"	"85+"	6915	283856	2436.1
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"< 1 year"	"1"	133	488526	27.2
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"1-4 years"	"1-4"	437	1978217	22.1
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"5-9 years"	"5-9"	303	2494555	12.1
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"10-14 years"	"10-14"	386	2793474	13.8
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"15-19 years"	"15-19"	700	2856913	24.5
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"20-24 years"	"20-24"	1022	2644423	38.6
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"25-29 years"	"25-29"	1592	2578698	61.7
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"30-34 years"	"30-34"	2506	2581488	97.1
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"35-39 years"	"35-39"	4314	2894979	149.0
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"40-44 years"	"40-44"	7787	3179537	244.9
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"45-49 years"	"45-49"	12172	3141766	387.4
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"50-54 years"	"50-54"	16994	2793668	608.3
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"55-59 years"	"55-59"	22573	2461727	917.0
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"60-64 years "	"60-64"	25165	1844818	1364.1
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"65-69 years"	"65-69"	26929	1451391	1855.4
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"70-74 years"	"70-74"	28291	1255925	2252.6
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"75-79 years"	"75-79"	29528	1149806	2568.1
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"80-84 years"	"80-84"	23269	885429	2628.0
	"2005"	"2005"	"Middle Atlantic"	"CENS-D2"	"85+ years"	"85+"	18875	759234	2486.1
	"2005"	"2005"	"East North Central"	"CENS-D3"	"< 1 year"	"1"	161	594433	27.1
	"2005"	"2005"	"East North Central"	"CENS-D3"	"1-4 years"	"1-4"	562	2430857	23.1
	"2005"	"2005"	"East North Central"	"CENS-D3"	"5-9 years"	"5-9"	362	3072475	11.8
	"2005"	"2005"	"East North Central"	"CENS-D3"	"10-14 years"	"10-14"	441	3343301	13.2
	"2005"	"2005"	"East North Central"	"CENS-D3"	"15-19 years"	"15-19"	748	3375190	22.2
	"2005"	"2005"	"East North Central"	"CENS-D3"	"20-24 years"	"20-24"	1192	3196711	37.3
	"2005"	"2005"	"East North Central"	"CENS-D3"	"25-29 years"	"25-29"	1819	2922839	62.2
	"2005"	"2005"	"East North Central"	"CENS-D3"	"30-34 years"	"30-34"	2740	2984355	91.8
	"2005"	"2005"	"East North Central"	"CENS-D3"	"35-39 years"	"35-39"	4343	3168123	137.1
	"2005"	"2005"	"East North Central"	"CENS-D3"	"40-44 years"	"40-44"	7946	3513809	226.1
	"2005"	"2005"	"East North Central"	"CENS-D3"	"45-49 years"	"45-49"	12840	3568471	359.8
	"2005"	"2005"	"East North Central"	"CENS-D3"	"50-54 years"	"50-54"	18945	3203820	591.3
	"2005"	"2005"	"East North Central"	"CENS-D3"	"55-59 years"	"55-59"	24390	2740993	889.8
	"2005"	"2005"	"East North Central"	"CENS-D3"	"60-64 years "	"60-64"	26599	2033668	1307.9
	"2005"	"2005"	"East North Central"	"CENS-D3"	"65-69 years"	"65-69"	29492	1589085	1855.9
	"2005"	"2005"	"East North Central"	"CENS-D3"	"70-74 years"	"70-74"	29537	1332686	2216.4
	"2005"	"2005"	"East North Central"	"CENS-D3"	"75-79 years"	"75-79"	30310	1196999	2532.2
	"2005"	"2005"	"East North Central"	"CENS-D3"	"80-84 years"	"80-84"	23576	909482	2592.2
	"2005"	"2005"	"East North Central"	"CENS-D3"	"85+ years"	"85+"	18306	771845	2371.7
	"2005"	"2005"	"West North Central"	"CENS-D4"	"< 1 year"	"1"	80	267374	29.9
	"2005"	"2005"	"West North Central"	"CENS-D4"	"1-4 years"	"1-4"	220	1056487	20.8
	"2005"	"2005"	"West North Central"	"CENS-D4"	"5-9 years"	"5-9"	168	1307798	12.8
	"2005"	"2005"	"West North Central"	"CENS-D4"	"10-14 years"	"10-14"	172	1405476	12.2
	"2005"	"2005"	"West North Central"	"CENS-D4"	"15-19 years"	"15-19"	317	1480314	21.4
	"2005"	"2005"	"West North Central"	"CENS-D4"	"20-24 years"	"20-24"	538	1472877	36.5
	"2005"	"2005"	"West North Central"	"CENS-D4"	"25-29 years"	"25-29"	800	1223703	65.4
	"2005"	"2005"	"West North Central"	"CENS-D4"	"30-34 years"	"30-34"	1133	1240682	91.3
	"2005"	"2005"	"West North Central"	"CENS-D4"	"35-39 years"	"35-39"	1728	1290159	133.9
	"2005"	"2005"	"West North Central"	"CENS-D4"	"40-44 years"	"40-44"	3352	1500526	223.4
	"2005"	"2005"	"West North Central"	"CENS-D4"	"45-49 years"	"45-49"	5508	1524357	361.3
	"2005"	"2005"	"West North Central"	"CENS-D4"	"50-54 years"	"50-54"	7823	1378100	567.7
	"2005"	"2005"	"West North Central"	"CENS-D4"	"55-59 years"	"55-59"	10039	1157656	867.2
	"2005"	"2005"	"West North Central"	"CENS-D4"	"60-64 years "	"60-64"	11532	873884	1319.6
	"2005"	"2005"	"West North Central"	"CENS-D4"	"65-69 years"	"65-69"	12664	693359	1826.5
	"2005"	"2005"	"West North Central"	"CENS-D4"	"70-74 years"	"70-74"	13210	595917	2216.8
	"2005"	"2005"	"West North Central"	"CENS-D4"	"75-79 years"	"75-79"	13232	531004	2491.9
	"2005"	"2005"	"West North Central"	"CENS-D4"	"80-84 years"	"80-84"	10392	414397	2507.7
	"2005"	"2005"	"West North Central"	"CENS-D4"	"85+ years"	"85+"	8750	388660	2251.3
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"< 1 year"	"1"	182	742109	24.5
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"1-4 years"	"1-4"	561	2928793	19.2
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"5-9 years"	"5-9"	395	3500987	11.3
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"10-14 years"	"10-14"	494	3846462	12.8
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"15-19 years"	"15-19"	856	3920459	21.8
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"20-24 years"	"20-24"	1319	3856879	34.2
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"25-29 years"	"25-29"	2168	3626119	59.8
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"30-34 years"	"30-34"	3529	3773881	93.5
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"35-39 years"	"35-39"	5668	4012986	141.2
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"40-44 years"	"40-44"	10137	4384413	231.2
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"45-49 years"	"45-49"	16337	4240594	385.3
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"50-54 years"	"50-54"	22993	3797745	605.4
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"55-59 years"	"55-59"	31228	3437879	908.4
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"60-64 years "	"60-64"	35233	2674576	1317.3
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"65-69 years"	"65-69"	38526	2136948	1802.9
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"70-74 years"	"70-74"	37674	1781632	2114.6
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"75-79 years"	"75-79"	35850	1510556	2373.3
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"80-84 years"	"80-84"	26682	1100908	2423.6
	"2005"	"2005"	"South Atlantic"	"CENS-D5"	"85+ years"	"85+"	20073	871853	2302.3
	"2005"	"2005"	"East South Central"	"CENS-D6"	"< 1 year"	"1"	49	234001	20.9
	"2005"	"2005"	"East South Central"	"CENS-D6"	"1-4 years"	"1-4"	209	932078	22.4
	"2005"	"2005"	"East South Central"	"CENS-D6"	"5-9 years"	"5-9"	126	1158937	10.9
	"2005"	"2005"	"East South Central"	"CENS-D6"	"10-14 years"	"10-14"	142	1240748	11.4
	"2005"	"2005"	"East South Central"	"CENS-D6"	"15-19 years"	"15-19"	252	1255452	20.1
	"2005"	"2005"	"East South Central"	"CENS-D6"	"20-24 years"	"20-24"	403	1260308	32.0
	"2005"	"2005"	"East South Central"	"CENS-D6"	"25-29 years"	"25-29"	663	1150799	57.6
	"2005"	"2005"	"East South Central"	"CENS-D6"	"30-34 years"	"30-34"	1039	1163926	89.3
	"2005"	"2005"	"East South Central"	"CENS-D6"	"35-39 years"	"35-39"	1666	1198473	139.0
	"2005"	"2005"	"East South Central"	"CENS-D6"	"40-44 years"	"40-44"	3235	1322791	244.6
	"2005"	"2005"	"East South Central"	"CENS-D6"	"45-49 years"	"45-49"	5219	1326512	393.4
	"2005"	"2005"	"East South Central"	"CENS-D6"	"50-54 years"	"50-54"	7367	1213301	607.2
	"2005"	"2005"	"East South Central"	"CENS-D6"	"55-59 years"	"55-59"	10215	1088557	938.4
	"2005"	"2005"	"East South Central"	"CENS-D6"	"60-64 years "	"60-64"	11371	836053	1360.1
	"2005"	"2005"	"East South Central"	"CENS-D6"	"65-69 years"	"65-69"	12520	673511	1858.9
	"2005"	"2005"	"East South Central"	"CENS-D6"	"70-74 years"	"70-74"	11736	545123	2152.9
	"2005"	"2005"	"East South Central"	"CENS-D6"	"75-79 years"	"75-79"	10480	443742	2361.7
	"2005"	"2005"	"East South Central"	"CENS-D6"	"80-84 years"	"80-84"	7379	316538	2331.2
	"2005"	"2005"	"East South Central"	"CENS-D6"	"85+ years"	"85+"	5428	255095	2127.8
	"2005"	"2005"	"West South Central"	"CENS-D7"	"< 1 year"	"1"	107	520721	20.5
	"2005"	"2005"	"West South Central"	"CENS-D7"	"1-4 years"	"1-4"	392	2049928	19.1
	"2005"	"2005"	"West South Central"	"CENS-D7"	"5-9 years"	"5-9"	318	2378636	13.4
	"2005"	"2005"	"West South Central"	"CENS-D7"	"10-14 years"	"10-14"	287	2516079	11.4
	"2005"	"2005"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	548	2537679	21.6
	"2005"	"2005"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	843	2565228	32.9
	"2005"	"2005"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1254	2356959	53.2
	"2005"	"2005"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	1969	2330366	84.5
	"2005"	"2005"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	2924	2313722	126.4
	"2005"	"2005"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	5223	2495659	209.3
	"2005"	"2005"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	8568	2441326	351.0
	"2005"	"2005"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	11955	2155724	554.6
	"2005"	"2005"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	15643	1842136	849.2
	"2005"	"2005"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	17396	1382058	1258.7
	"2005"	"2005"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	18963	1076796	1761.1
	"2005"	"2005"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	18804	888878	2115.5
	"2005"	"2005"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	17449	726321	2402.4
	"2005"	"2005"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	13008	518422	2509.2
	"2005"	"2005"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	10215	417472	2446.9
	"2005"	"2005"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	83	313659	26.5
	"2005"	"2005"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	290	1214753	23.9
	"2005"	"2005"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	170	1405575	12.1
	"2005"	"2005"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	210	1474159	14.2
	"2005"	"2005"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	312	1491564	20.9
	"2005"	"2005"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	487	1519820	32.0
	"2005"	"2005"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	773	1429782	54.1
	"2005"	"2005"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1133	1380238	82.1
	"2005"	"2005"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	1623	1359680	119.4
	"2005"	"2005"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	2914	1464500	199.0
	"2005"	"2005"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4736	1456080	325.3
	"2005"	"2005"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	6811	1329629	512.2
	"2005"	"2005"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	9109	1159230	785.8
	"2005"	"2005"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	10310	881532	1169.6
	"2005"	"2005"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	11242	689055	1631.5
	"2005"	"2005"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	11146	559168	1993.3
	"2005"	"2005"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	10234	457695	2236.0
	"2005"	"2005"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	7822	330158	2369.2
	"2005"	"2005"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	5714	259324	2203.4
	"2005"	"2005"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	160	677049	23.6
	"2005"	"2005"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	592	2640366	22.4
	"2005"	"2005"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	375	3182948	11.8
	"2005"	"2005"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	487	3601079	13.5
	"2005"	"2005"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	787	3524177	22.3
	"2005"	"2005"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1242	3496598	35.5
	"2005"	"2005"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	1760	3390544	51.9
	"2005"	"2005"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	2759	3361584	82.1
	"2005"	"2005"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4446	3509995	126.7
	"2005"	"2005"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7462	3660593	203.8
	"2005"	"2005"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	11905	3549237	335.4
	"2005"	"2005"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	16825	3171795	530.5
	"2005"	"2005"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	22164	2707824	818.5
	"2005"	"2005"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	23506	1943249	1209.6
	"2005"	"2005"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	24783	1473728	1681.7
	"2005"	"2005"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	25079	1212117	2069.0
	"2005"	"2005"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	25034	1050049	2384.1
	"2005"	"2005"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	20897	821585	2543.5
	"2005"	"2005"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	16807	683608	2458.6
	"2006"	"2006"	"New England"	"CENS-D1"	"< 1 year"	"1"	56	161493	34.7
	"2006"	"2006"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	150	657795	22.8
	"2006"	"2006"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	135	865065	15.6
	"2006"	"2006"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	138	956184	14.4
	"2006"	"2006"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	242	1041018	23.2
	"2006"	"2006"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	380	945348	40.2
	"2006"	"2006"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	586	850260	68.9
	"2006"	"2006"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	917	855371	107.2
	"2006"	"2006"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1550	1018519	152.2
	"2006"	"2006"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2847	1143058	249.1
	"2006"	"2006"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	4812	1168112	411.9
	"2006"	"2006"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	6785	1046731	648.2
	"2006"	"2006"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	8914	939145	949.2
	"2006"	"2006"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	9823	682611	1439.0
	"2006"	"2006"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	9805	499775	1961.9
	"2006"	"2006"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	10173	422287	2409.0
	"2006"	"2006"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	10478	388143	2699.5
	"2006"	"2006"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	8561	311278	2750.3
	"2006"	"2006"	"New England"	"CENS-D1"	"85+ years"	"85+"	7306	293347	2490.6
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"< 1 year"	"1"	148	487191	30.4
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"1-4 years"	"1-4"	455	1951163	23.3
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"5-9 years"	"5-9"	294	2472116	11.9
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"10-14 years"	"10-14"	419	2742627	15.3
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"15-19 years"	"15-19"	717	2892230	24.8
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"20-24 years"	"20-24"	1065	2668253	39.9
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"25-29 years"	"25-29"	1663	2615330	63.6
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"30-34 years"	"30-34"	2534	2498145	101.4
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"35-39 years"	"35-39"	4272	2861629	149.3
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"40-44 years"	"40-44"	7651	3114012	245.7
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"45-49 years"	"45-49"	12525	3168514	395.3
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"50-54 years"	"50-54"	17722	2847141	622.4
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"55-59 years"	"55-59"	24271	2564958	946.3
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"60-64 years "	"60-64"	26635	1884057	1413.7
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"65-69 years"	"65-69"	28005	1465713	1910.7
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"70-74 years"	"70-74"	28300	1239087	2283.9
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"75-79 years"	"75-79"	29644	1132069	2618.6
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"80-84 years"	"80-84"	23738	886864	2676.6
	"2006"	"2006"	"Middle Atlantic"	"CENS-D2"	"85+ years"	"85+"	19662	786020	2501.5
	"2006"	"2006"	"East North Central"	"CENS-D3"	"< 1 year"	"1"	151	596905	25.3
	"2006"	"2006"	"East North Central"	"CENS-D3"	"1-4 years"	"1-4"	511	2399705	21.3
	"2006"	"2006"	"East North Central"	"CENS-D3"	"5-9 years"	"5-9"	370	3071114	12.0
	"2006"	"2006"	"East North Central"	"CENS-D3"	"10-14 years"	"10-14"	416	3296059	12.6
	"2006"	"2006"	"East North Central"	"CENS-D3"	"15-19 years"	"15-19"	747	3402584	22.0
	"2006"	"2006"	"East North Central"	"CENS-D3"	"20-24 years"	"20-24"	1115	3175925	35.1
